shot,shot_position,Cycle time,Clamping force,Peak value plasticizing screw,Transfer volume,Maximum injection pressure,Transfer injection pressure,Injection time,Cushion mass,Dosing time,Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Nozzle temperature,Mold protection time,Material,Product_Goodness
480,2,20.18800,800.30652,0.35200,28.24629,1992.31482,1650.56421,0.32600,22.66023,3.06400,199.80000,210.10001,220.10001,230.00000,239.80000,46.70000,0.67000,1,1
481,2,20.18800,800.30652,0.35800,28.22590,1999.40637,1647.06702,0.32600,22.66023,3.07200,199.80000,210.00000,220.00000,230.00000,239.80000,46.50000,0.66800,1,1
482,2,20.18800,800.49097,0.35400,28.21571,2005.23486,1641.04419,0.32400,22.63984,3.06600,200.10001,209.80000,220.00000,230.00000,239.80000,46.50000,0.67000,1,1
483,2,20.18800,800.49097,0.40000,28.22081,2010.48071,1643.76416,0.32400,22.66533,3.05600,200.10001,210.10001,220.10001,230.00000,239.80000,46.50000,0.66600,1,1
484,2,20.18800,800.30652,0.35400,28.22081,2020.58362,1640.26697,0.32400,22.66533,3.06400,200.00000,210.00000,220.00000,230.00000,240.00000,46.50000,0.67000,1,1
485,2,20.18800,800.49097,0.42000,28.20042,2030.29797,1645.12415,0.32600,22.65514,3.05400,200.10001,209.80000,220.00000,230.00000,240.00000,46.70000,0.67000,1,1
486,2,20.18800,800.67542,0.40200,28.20552,2019.32068,1645.22131,0.32400,22.65514,3.05600,200.00000,210.10001,220.10001,230.00000,240.00000,46.50000,0.67000,1,1
487,2,20.18800,800.49097,0.53000,28.24119,2020.38928,1646.58130,0.32600,22.67552,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,46.70000,0.67200,1,1
488,2,20.18800,800.30652,0.40200,28.19532,2009.02356,1637.74133,0.32600,22.65004,3.06200,199.80000,209.80000,220.00000,230.00000,239.80000,46.50000,0.67000,1,0
489,2,20.18800,800.30652,0.35600,28.20552,2029.03503,1642.30701,0.32600,22.67043,3.05000,199.80000,210.10001,220.00000,230.00000,239.80000,46.40000,0.66600,1,1
490,2,20.18800,800.30652,0.35600,28.22081,2017.28076,1647.74707,0.32400,22.65514,3.05800,199.80000,210.00000,220.00000,230.00000,239.80000,46.20000,0.66800,1,1
491,2,20.18800,800.30652,0.35400,28.24119,1990.17773,1656.00427,0.32600,22.69081,3.06400,199.80000,209.80000,219.80000,230.00000,239.80000,46.00000,0.67000,1,0
492,2,20.18800,800.12207,0.40400,28.25139,2013.78357,1640.75269,0.32600,22.65514,3.06800,199.80000,210.10001,220.10001,230.00000,239.80000,45.90000,0.66800,1,0
493,2,20.18800,800.30652,0.35800,28.24119,2005.62354,1642.20984,0.32400,22.64494,3.05200,199.80000,210.00000,220.00000,230.00000,239.80000,45.70000,0.67000,1,1
494,2,20.18800,800.49097,0.40200,28.24629,2033.98938,1649.39844,0.32400,22.65004,3.06600,199.80000,209.80000,220.00000,230.00000,239.80000,45.20000,0.67200,1,0
495,2,20.18800,800.12207,0.40200,28.21571,2020.09790,1644.63843,0.32600,22.64494,3.06600,199.80000,210.10001,220.10001,230.00000,239.80000,44.70000,0.67400,1,1
496,2,20.18800,800.30652,0.35400,28.20042,1982.60046,1650.17566,0.32600,22.65514,3.06400,199.80000,210.10001,220.10001,230.00000,239.80000,44.20000,0.66800,1,1
497,2,20.18800,800.30652,0.57800,28.19532,2017.08643,1645.99841,0.32400,22.67552,3.05800,199.80000,209.80000,220.00000,230.00000,239.80000,43.50000,0.67000,1,1
498,2,20.18800,800.30652,0.41000,28.21061,1993.28625,1650.27283,0.32600,22.66533,3.05400,200.00000,210.10001,220.10001,230.00000,239.80000,43.00000,0.66800,1,1
499,2,20.18800,800.30652,0.40200,28.21061,2023.49792,1651.53564,0.32600,22.66023,3.05800,199.80000,210.10001,220.10001,230.00000,239.80000,42.40000,0.67000,1,1
500,2,20.18800,800.12207,0.34800,28.24629,2026.21790,1644.05554,0.32600,22.68062,3.04600,200.00000,210.00000,220.10001,230.00000,239.80000,41.70000,0.67200,1,1
1,2,20.18800,800.30652,0.47400,28.21571,1989.88623,1645.02698,0.32800,22.64494,3.04000,199.80000,210.10001,220.10001,230.00000,239.80000,41.20000,0.66600,1,1
2,2,20.18800,800.12207,0.35600,28.22590,2013.20068,1652.60425,0.32800,22.65514,3.06000,199.80000,210.00000,220.00000,230.00000,239.80000,40.70000,0.66800,1,1
3,2,20.18800,800.30652,0.47400,28.21061,2023.98364,1647.94128,0.32400,22.62965,3.05600,199.80000,210.00000,220.00000,230.00000,239.80000,40.50000,0.67000,1,1
4,2,20.18800,800.12207,0.35400,28.20042,2001.44629,1652.70142,0.32400,22.62456,3.05800,199.80000,210.10001,220.10001,229.80000,239.80000,40.20000,0.67000,1,1
5,2,20.18800,800.12207,0.35200,28.20552,1993.09204,1655.51855,0.32400,22.63475,3.06400,199.60001,210.00000,220.00000,229.80000,239.80000,40.00000,0.66800,1,1
6,2,20.18800,799.93762,0.35200,28.20042,1976.38330,1651.43848,0.32400,22.61946,3.06800,199.80000,209.80000,220.00000,230.00000,239.80000,39.90000,0.67000,1,0
7,2,20.18800,800.30652,0.47600,28.24629,1975.60620,1655.13000,0.32400,22.65004,3.06200,199.80000,210.10001,220.10001,230.00000,239.80000,39.90000,0.67000,1,0
8,2,20.18800,800.12207,0.35600,28.20042,1992.02344,1651.82703,0.32800,22.63475,3.05200,199.80000,210.00000,220.00000,230.00000,239.80000,39.70000,0.67200,1,0
9,2,20.18800,800.12207,0.34600,28.23100,2000.96057,1649.78711,0.32400,22.63475,3.07000,199.80000,209.80000,220.00000,230.00000,239.80000,39.70000,0.67000,1,1
10,2,20.19000,800.12207,0.40200,28.20552,2013.49207,1656.97571,0.32800,22.62965,3.06400,199.80000,210.10001,220.10001,230.00000,239.80000,39.70000,0.67200,1,0
11,2,20.18800,800.12207,0.35400,28.20552,1993.09204,1658.82141,0.32600,22.63475,3.06200,199.80000,210.10001,220.00000,230.00000,239.80000,40.00000,0.67000,1,1
12,2,20.19000,800.49097,0.35800,28.20552,2007.08069,1649.98132,0.32600,22.62965,3.06400,199.80000,209.80000,220.00000,230.00000,239.80000,40.00000,0.67000,1,1
13,2,20.18800,800.30652,0.40400,28.24119,2008.63489,1649.98132,0.32800,22.65514,3.05600,199.80000,210.10001,220.10001,230.00000,240.00000,40.20000,0.66600,1,1
14,2,20.18800,800.30652,0.40400,28.24119,2035.64087,1647.74707,0.32600,22.64494,3.05600,199.60001,210.10001,220.00000,229.80000,240.00000,40.20000,0.66800,1,1
15,2,20.18800,799.93762,0.35600,28.20042,2009.99500,1651.34131,0.32600,22.63984,3.04800,199.60001,209.80000,220.00000,229.80000,240.00000,40.50000,0.67000,1,1
16,2,20.18800,800.12207,0.35800,28.21571,2029.81226,1645.60986,0.32600,22.65514,3.06800,199.80000,210.10001,220.10001,229.80000,239.80000,40.50000,0.67000,1,0
17,2,20.18800,800.30652,0.40200,28.24629,2016.89209,1645.22131,0.32400,22.66023,3.05600,199.80000,210.10001,220.10001,230.00000,239.80000,40.70000,0.67000,1,0
18,2,20.18800,800.12207,0.40600,28.21061,2022.23499,1650.95276,0.32800,22.62965,3.05800,199.80000,210.00000,220.00000,230.00000,239.80000,40.90000,0.67000,1,1
19,2,20.18800,800.12207,0.40800,28.24629,2008.73206,1650.75854,0.32400,22.65004,3.05600,199.80000,210.10001,220.10001,229.80000,239.80000,41.00000,0.67000,1,1
20,2,20.18800,800.30652,0.35600,28.19532,2038.45801,1642.40417,0.32600,22.64494,3.05800,199.80000,210.10001,220.00000,229.80000,239.80000,41.20000,0.66600,1,0
21,2,20.18800,800.12207,0.41800,28.22081,1997.56055,1650.17566,0.32600,22.62965,3.05600,199.80000,209.80000,220.00000,229.80000,239.80000,41.40000,0.66800,1,1
22,2,20.18800,800.30652,0.35600,28.21061,2014.07495,1647.94128,0.32600,22.65004,3.05400,199.80000,210.10001,220.10001,230.00000,239.80000,41.40000,0.67200,1,0
23,2,20.19000,800.12207,0.35600,28.19532,2021.16638,1645.41565,0.32600,22.63984,3.05200,200.00000,210.00000,220.00000,230.00000,239.80000,41.70000,0.67200,1,1
24,2,20.18800,800.30652,0.35800,28.23610,2025.53784,1643.86133,0.32400,22.63475,3.07000,200.00000,209.80000,220.00000,230.00000,239.80000,41.70000,0.66800,1,1
25,2,20.19000,800.12207,0.35400,28.21061,2035.93225,1642.50134,0.32600,22.65004,3.06400,200.10001,210.10001,220.10001,230.00000,239.80000,41.90000,0.66800,1,0
26,2,20.18800,800.30652,0.35800,28.24629,2023.98364,1645.31848,0.32600,22.63984,3.05200,200.00000,210.10001,220.00000,230.00000,239.80000,42.00000,0.67200,1,1
27,2,20.18800,800.12207,0.35800,28.22081,1992.50916,1649.88416,0.32600,22.66023,3.05200,200.10001,209.80000,220.00000,230.00000,239.80000,42.00000,0.66800,1,1
28,2,20.18800,800.12207,0.40400,28.22081,2012.03491,1643.37561,0.32400,22.63984,3.06600,200.10001,210.10001,220.10001,230.00000,239.80000,42.20000,0.67000,1,1
29,2,20.18800,800.12207,0.39800,28.24629,1995.61768,1651.34131,0.32600,22.64494,3.06600,200.00000,210.10001,220.10001,230.00000,239.80000,42.20000,0.66400,1,1
30,2,20.18800,800.30652,0.35200,28.24119,2023.98364,1646.38708,0.32400,22.66533,3.06000,200.10001,210.00000,220.10001,230.00000,239.80000,42.50000,0.66800,1,1
31,2,20.18800,800.12207,0.41200,28.23100,2006.98352,1648.23279,0.32600,22.66023,3.05000,200.10001,210.10001,220.10001,230.00000,239.80000,42.50000,0.67000,1,1
32,2,20.18800,800.12207,0.35400,28.24119,2024.46936,1646.28992,0.32400,22.65004,3.05000,200.00000,210.10001,220.10001,230.00000,239.80000,42.70000,0.67000,1,1
33,2,20.18800,800.12207,0.40000,28.22590,2030.58936,1645.60986,0.32600,22.64494,3.05600,200.10001,210.00000,220.10001,230.00000,239.80000,42.90000,0.67000,1,1
34,2,20.19000,799.93762,0.35400,28.20552,2044.18945,1641.43274,0.32600,22.65004,3.05800,200.10001,210.10001,220.10001,230.00000,239.80000,43.00000,0.67000,1,0
35,2,20.19000,800.30652,0.42400,28.20042,2034.37793,1646.67847,0.32800,22.64494,3.04800,200.10001,210.00000,220.10001,230.00000,239.80000,43.00000,0.66800,1,1
36,2,20.18800,800.12207,0.35400,28.23610,2005.33203,1649.98132,0.32600,22.64494,3.05200,200.10001,210.00000,220.10001,230.00000,239.80000,43.20000,0.67000,1,1
37,2,20.18800,800.12207,0.40000,28.22590,2005.52637,1655.61572,0.32400,22.65514,3.04800,200.10001,210.10001,220.10001,229.80000,239.80000,43.20000,0.66800,1,1
38,2,20.18800,800.12207,0.34600,28.23100,2025.82935,1642.50134,0.32400,22.62456,3.06000,200.00000,210.00000,220.00000,230.00000,239.80000,43.20000,0.67000,1,1
39,2,20.19000,800.30652,0.47400,28.20042,2033.60083,1648.03845,0.32800,22.64494,3.06400,200.10001,209.80000,220.00000,230.00000,239.80000,43.50000,0.67000,1,0
40,2,20.18800,800.12207,0.35600,28.21571,1984.83484,1648.81567,0.32600,22.64494,3.06000,200.00000,210.10001,220.10001,230.00000,239.80000,43.50000,0.67000,1,0
41,2,20.18800,800.12207,0.40200,28.25139,1976.57764,1646.96985,0.32800,22.64494,3.05600,200.00000,210.00000,220.00000,230.00000,239.80000,43.70000,0.66800,1,1
42,2,20.18800,800.12207,1.53000,28.21571,1982.69763,1652.99280,0.32400,22.62965,3.06800,200.10001,209.80000,220.00000,230.00000,239.80000,43.90000,0.67000,1,1
43,2,20.18800,799.93762,0.35400,28.20552,1984.93188,1652.21570,0.32600,22.65514,3.06800,200.00000,210.10001,220.10001,230.00000,239.80000,44.00000,0.67000,1,0
44,2,20.18800,800.12207,0.34800,28.24629,2016.40637,1649.20422,0.32600,22.64494,3.04600,200.00000,210.00000,220.00000,230.00000,239.80000,44.00000,0.67000,1,1
45,2,20.19000,800.12207,0.35000,28.24119,2039.13794,1646.28992,0.32600,22.63984,3.05600,200.10001,209.80000,220.00000,230.00000,239.80000,44.20000,0.67000,1,1
46,2,20.19000,800.49097,0.42000,28.20552,2048.26953,1642.01563,0.32600,22.65514,3.06400,200.10001,210.10001,220.10001,230.00000,239.80000,44.50000,0.66800,1,0
47,2,20.19000,799.93762,0.35600,28.21061,2032.43506,1646.28992,0.32800,22.63984,3.05000,200.10001,210.10001,220.00000,230.00000,239.80000,44.50000,0.66800,1,1
48,2,20.18800,800.30652,0.42000,28.20042,2005.91492,1648.32996,0.32400,22.66023,3.06800,200.10001,210.00000,220.00000,230.00000,239.80000,44.50000,0.67000,1,0
49,2,20.19000,800.12207,0.35800,28.22590,2037.48657,1645.22131,0.32800,22.63984,3.05800,200.00000,210.10001,220.10001,230.00000,239.80000,44.50000,0.67000,1,0
50,2,20.19000,800.30652,0.41600,28.20042,2033.01794,1644.73560,0.32800,22.66023,3.05600,200.00000,210.00000,220.00000,230.00000,239.80000,44.70000,0.67000,1,0
51,2,20.19000,800.12207,0.35800,28.21571,2024.27502,1649.20422,0.32800,22.62965,3.04600,200.10001,210.00000,220.00000,230.00000,239.80000,44.70000,0.67000,1,0
52,2,20.18800,800.12207,0.35800,28.24119,2014.65784,1649.39844,0.32600,22.65004,3.05600,199.80000,210.10001,220.10001,230.00000,239.80000,44.70000,0.66800,1,0
53,2,20.19000,800.12207,0.35600,28.20042,2038.06946,1649.10706,0.32800,22.66533,3.05800,199.80000,209.80000,220.00000,230.00000,239.80000,44.90000,0.66800,1,1
54,2,20.18800,800.12207,0.40400,28.20552,2011.16064,1648.81567,0.32400,22.68062,3.04400,200.00000,210.00000,220.10001,230.00000,239.80000,45.00000,0.67400,1,1
55,2,20.18800,800.12207,0.35600,28.22081,2030.88074,1643.47278,0.32800,22.65004,3.05200,199.80000,210.00000,220.00000,229.80000,239.80000,45.00000,0.66600,1,1
56,2,20.18800,800.12207,0.41800,28.21061,2027.86938,1654.06140,0.32600,22.64494,3.05000,199.80000,209.80000,219.80000,229.80000,239.80000,45.20000,0.66800,1,1
57,2,20.18800,799.93762,0.35600,28.23610,2033.01794,1646.96985,0.32600,22.65004,3.05400,199.80000,210.10001,220.10001,229.80000,239.80000,45.20000,0.67200,1,0
58,2,20.18800,799.93762,0.35200,28.21061,2028.74365,1651.24426,0.32600,22.65514,3.05000,199.80000,210.00000,220.00000,229.80000,239.80000,45.40000,0.66600,1,1
59,2,20.18800,800.12207,0.35800,28.20552,2019.02930,1647.06702,0.32600,22.65514,3.05400,200.00000,209.80000,219.80000,229.80000,239.80000,45.20000,0.66600,1,1
60,2,20.18800,799.93762,0.40400,28.22590,2040.49805,1645.41565,0.32400,22.64494,3.05400,199.80000,210.10001,220.10001,230.00000,239.80000,45.40000,0.66800,1,0
61,2,20.18800,800.12207,0.35400,28.23610,2028.25793,1647.74707,0.32600,22.68062,3.04600,199.80000,210.00000,220.00000,230.00000,239.80000,45.40000,0.66800,1,1
62,2,20.18800,800.12207,0.35600,28.24119,2027.38367,1643.86133,0.32600,22.65514,3.05000,199.80000,210.00000,220.00000,230.00000,240.00000,45.50000,0.66800,1,0
63,2,20.18800,800.12207,0.41800,28.21571,2037.58374,1649.00989,0.32600,22.64494,3.04000,199.80000,210.10001,220.00000,230.00000,240.00000,45.50000,0.67000,1,0
64,2,20.19000,800.12207,0.40200,28.20042,2036.22363,1645.31848,0.32600,22.67552,3.05400,199.80000,209.80000,220.00000,230.00000,239.80000,45.50000,0.67000,1,1
65,2,20.19000,800.12207,0.35600,28.20552,2035.05798,1645.80420,0.32600,22.65514,3.06000,199.80000,210.00000,220.00000,230.00000,239.80000,45.50000,0.66800,1,0
66,2,20.19000,800.12207,0.35600,28.25139,2040.59509,1647.45557,0.32600,22.67043,3.05200,199.80000,210.10001,220.00000,230.00000,239.80000,45.50000,0.67000,1,0
67,2,20.18800,799.93762,0.35000,28.22081,2002.61206,1648.32996,0.32600,22.65004,3.05000,199.80000,209.80000,220.00000,230.00000,239.80000,45.70000,0.66600,1,1
68,2,20.18800,799.93762,0.41000,28.23610,2038.74939,1644.92993,0.32400,22.64494,3.05000,199.80000,210.10001,220.10001,230.00000,239.80000,45.70000,0.67000,1,0
69,2,20.18800,800.12207,0.35800,28.19532,2029.22937,1648.32996,0.32800,22.65004,3.06400,199.80000,210.00000,220.00000,230.00000,239.80000,45.70000,0.66800,1,1
70,2,20.18800,800.12207,0.35600,28.21571,2025.53784,1648.52417,0.32400,22.65514,3.04800,199.80000,209.80000,219.80000,230.00000,239.80000,45.90000,0.66600,1,0
71,2,20.18800,800.12207,0.35600,28.22081,2033.01794,1644.44421,0.32400,22.66533,3.05800,199.80000,210.10001,220.00000,230.00000,239.80000,45.90000,0.67600,1,0
72,2,20.18800,799.93762,0.35800,28.20042,2025.53784,1646.58130,0.32600,22.68062,3.06600,199.80000,210.00000,220.00000,229.80000,239.80000,46.00000,0.66600,1,0
73,2,20.18800,799.93762,0.35800,28.22590,2019.61218,1644.63843,0.32800,22.67043,3.06800,199.80000,209.80000,219.80000,230.00000,239.80000,46.00000,0.66800,1,0
74,2,20.18800,800.12207,0.35200,28.20552,2011.35498,1643.37561,0.32400,22.66023,3.05600,200.00000,210.00000,220.00000,230.00000,239.80000,46.00000,0.66800,1,0
75,2,20.18800,799.93762,0.35400,28.24119,2000.08630,1643.37561,0.32400,22.65004,3.06000,200.00000,210.10001,220.00000,230.00000,239.80000,46.20000,0.66800,1,0
76,2,20.18800,799.93762,0.35000,28.21571,2018.93213,1649.10706,0.32800,22.66023,3.06800,200.10001,209.80000,219.80000,230.00000,239.80000,46.20000,0.67000,1,1
77,2,20.18800,799.93762,0.35600,28.24119,2027.28650,1646.87280,0.32400,22.68062,3.06600,200.10001,210.00000,220.00000,230.00000,239.80000,46.20000,0.67000,1,0
78,2,20.18800,800.12207,0.35200,28.22590,2024.85791,1649.39844,0.32400,22.68572,3.04800,200.10001,210.10001,220.00000,230.00000,240.00000,46.20000,0.67000,1,0
79,2,20.18800,799.93762,0.35600,28.20042,2028.25793,1648.13562,0.32800,22.69081,3.06800,200.10001,209.80000,220.00000,230.00000,240.00000,46.20000,0.66600,1,0
80,2,20.18800,799.93762,0.35800,28.22590,2033.50366,1644.73560,0.32400,22.67043,3.06200,200.10001,210.00000,220.00000,230.00000,239.80000,46.40000,0.67000,1,0
81,2,20.18800,799.93762,0.41800,28.22590,2031.94934,1647.16418,0.32600,22.67043,3.06400,200.10001,210.10001,220.10001,230.00000,239.80000,46.20000,0.67000,1,0
82,2,20.18800,800.12207,0.35400,28.21061,2005.23486,1642.30701,0.32400,22.66533,3.06000,200.10001,210.00000,220.00000,230.00000,239.80000,46.40000,0.66600,1,0
83,2,20.18800,799.93762,0.42000,28.24629,2035.34937,1650.17566,0.32600,22.68062,3.05200,200.30000,210.00000,220.10001,230.00000,239.80000,46.40000,0.66800,1,0
84,2,20.18800,799.93762,0.47200,28.23610,2023.10925,1644.92993,0.32400,22.63984,3.06600,200.10001,210.10001,220.10001,230.00000,239.80000,46.40000,0.66800,1,0
85,2,20.18800,800.12207,0.41200,28.24119,2026.41223,1645.02698,0.32600,22.66533,3.06000,200.10001,210.00000,220.10001,230.00000,239.80000,46.20000,0.66800,1,1
86,2,20.18800,800.12207,0.40200,28.24629,2023.78931,1646.67847,0.32400,22.66533,3.05600,200.30000,210.00000,220.00000,230.00000,239.80000,46.20000,0.66800,1,0
87,2,20.18800,800.12207,0.35600,28.20042,2002.32056,1652.89563,0.32600,22.65514,3.06200,200.10001,210.10001,220.10001,230.00000,239.80000,45.50000,0.67000,1,1
88,2,20.19000,800.12207,0.35600,28.24629,2025.92651,1647.06702,0.32600,22.67043,3.05400,200.10001,210.00000,220.10001,230.00000,239.80000,44.50000,0.66800,1,1
89,2,20.18800,799.93762,0.42000,28.24119,1995.90918,1654.54712,0.32600,22.67043,3.06000,200.30000,210.00000,220.10001,230.00000,239.80000,43.70000,0.66800,1,1
90,2,20.18800,799.75317,0.35000,28.20552,1979.97766,1646.38708,0.32800,22.65004,3.05200,200.10001,210.10001,220.00000,230.00000,239.80000,43.20000,0.67000,1,1
91,2,20.18800,800.12207,1.53800,28.21571,1979.58899,1660.18140,0.32600,22.68062,3.05000,200.10001,210.00000,220.00000,230.00000,239.80000,43.00000,0.66600,1,1
92,2,20.18800,799.75317,0.35200,28.21061,1946.17175,1654.64429,0.32600,22.66023,3.05800,200.10001,210.10001,220.10001,230.00000,240.00000,43.00000,0.66600,1,1
93,2,20.18800,799.93762,0.35600,28.21571,1972.40039,1656.29565,0.32600,22.65514,3.04800,200.10001,210.10001,220.10001,230.00000,240.00000,43.00000,0.66600,1,1
94,2,20.18800,799.75317,0.35400,28.20552,1966.57178,1656.39282,0.32400,22.65004,3.04000,200.10001,210.00000,220.10001,230.00000,239.80000,42.90000,0.66600,1,1
95,2,20.18800,799.75317,0.41400,28.21571,1986.38904,1650.85559,0.32400,22.65514,3.05000,200.00000,210.10001,220.10001,230.00000,239.80000,43.00000,0.66800,1,1
96,2,20.18800,799.75317,0.35200,28.24629,1964.72607,1657.46143,0.32400,22.68572,3.04000,200.00000,210.00000,220.10001,230.00000,239.80000,43.20000,0.67000,1,1
97,2,20.18800,799.93762,0.35600,28.21571,1952.77747,1653.96423,0.32600,22.68572,3.05400,200.10001,210.10001,220.10001,230.00000,239.80000,43.40000,0.67000,1,0
98,2,20.18800,799.56873,0.35800,28.24629,2037.09802,1647.45557,0.32400,22.65514,3.04600,200.10001,210.10001,220.10001,230.00000,239.80000,43.50000,0.66800,1,1
99,2,20.19000,799.93762,0.40400,28.22081,2034.47510,1653.38135,0.32800,22.66023,3.05400,200.00000,209.80000,220.10001,230.00000,239.80000,43.70000,0.67200,1,1
100,2,20.18800,799.75317,0.35800,28.25139,2024.17786,1649.00989,0.32800,22.66533,3.05600,200.00000,210.10001,220.10001,230.00000,239.80000,43.70000,0.67000,1,1
101,2,20.18800,799.56873,0.34400,28.23100,2020.48645,1650.56421,0.32600,22.66023,3.05200,200.00000,210.10001,220.10001,230.00000,239.80000,44.00000,0.67200,1,1
102,2,20.18800,799.75317,0.35000,28.25139,1978.52051,1653.18713,0.32600,22.66023,3.05400,200.00000,210.00000,220.10001,230.00000,240.00000,44.00000,0.67200,1,0
103,2,20.18800,800.12207,0.35400,28.21061,1981.24048,1657.16992,0.32600,22.66023,3.05200,200.00000,210.10001,220.10001,230.00000,240.00000,44.20000,0.67000,1,1
104,2,20.18800,799.75317,0.35200,28.25139,1959.96606,1651.14709,0.32400,22.63984,3.06200,200.00000,210.10001,220.00000,230.00000,239.80000,44.20000,0.67200,1,1
105,2,20.18800,799.93762,0.41800,28.21061,2036.22363,1643.66699,0.32600,22.63475,3.05400,200.00000,210.00000,220.00000,230.00000,239.80000,44.40000,0.67200,1,1
106,2,20.18800,799.75317,0.47400,28.24119,2038.45801,1643.86133,0.32600,22.65514,3.05600,200.00000,210.10001,220.10001,230.00000,239.80000,44.50000,0.67000,1,1
107,2,20.18800,799.56873,0.35800,28.21571,2026.70361,1649.98132,0.32600,22.65004,3.05000,200.00000,210.00000,220.10001,230.00000,239.80000,44.50000,0.67000,1,1
108,2,20.18800,799.75317,0.35400,28.21061,2019.02930,1645.12415,0.32400,22.67552,3.05400,200.00000,210.00000,220.10001,230.00000,239.80000,44.50000,0.67000,1,1
